Luc De Fougerolles,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,De Fougerolles
Timothy Castagne,827,0,0,2,13,0,0,0,1,0,0,9,0.16,0.76,0.92,12.08,25,45,0,0.5,Castagne
Fodé Ballo-Touré,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Ballo-Touré
Devan Tanton,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Tanton
Trent Alexander-Arnold,868,1,1,4,8,0,0,0,3,0,0,10,0.52,1.82,2.34,10.99,46,79,-1,9.2,Alexander-Arnold
Joe Gomez,499,0,0,2,3,0,0,0,1,0,0,5,0.48,0.13,0.61,6.96,23,45,0,0.5,Gomez
Ibrahima Konaté,467,0,0,2,5,0,0,0,1,0,0,5,0.07,0.08,0.15,5.85,20,49,-1,1.5,Konaté
Joel Matip,711,0,0,2,7,1,0,0,2,0,0,8,0.45,0.11,0.56,10.21,20,49,-1,0.5,Matip
Nathaniel Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Phillips
Andrew Robertson,720,1,0,1,9,0,0,0,1,0,0,8,0.47,0.99,1.46,11.37,26,64,-1,2.5,Robertson
Konstantinos Tsimikas,358,0,2,3,2,0,0,0,0,0,0,4,0.02,0.85,0.87,4.20,31,48,3,14.4,Tsimikas
Sepp van den Berg,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Van den Berg
Virgil van Dijk,927,0,2,3,10,0,0,0,1,1,0,11,0.76,0.35,1.11,15.86,38,61,1,8.7,Virgil
Jarell Quansah,115,0,0,0,1,0,0,0,0,0,0,1,0.00,0.01,0.01,1.00,5,40,0,0.1,Quansah
Luke Chambers,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Chambers
Callum Scanlon,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Scanlon
Mads Juel Andersen,371,1,0,0,6,0,0,0,1,0,0,4,0.26,0.00,0.26,7.07,13,40,0,0.9,Andersen
Amari'i Bell,740,0,0,0,16,0,0,0,0,0,0,9,0.38,0.27,0.65,16.90,12,39,-1,3.1,Bell
Reece Burke,595,0,1,0,12,0,0,0,1,0,0,7,0.37,0.19,0.56,12.33,13,40,0,0.1,Burke
Alfie Doughty,880,0,1,0,18,0,0,0,1,0,0,10,0.32,1.65,1.97,20.95,25,44,-1,0.2,Doughty
Gabriel Osho,416,0,0,0,8,0,0,0,1,0,0,5,0.00,0.01,0.01,12.28,6,44,-1,0.0,Osho
Dan Potts,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.1,Potts
Teden Mengi,680,1,0,0,12,0,0,0,0,0,0,7,0.18,0.03,0.21,15.63,19,39,-1,1.6,Mengi
Ryan Giles,297,0,0,0,9,0,0,0,0,0,0,3,0.06,0.52,0.58,9.15,7,43,-2,0.1,Giles
Tom Lockyer,1080,1,1,0,21,1,0,0,4,0,0,13,0.99,0.29,1.28,26.04,22,43,-2,0.3,Lockyer
Issa Kaboré,867,0,2,0,17,0,0,0,4,0,0,10,0.22,1.19,1.41,20.12,24,40,0,5.4,Kaboré
Aidan Francis-Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Francis-Clarke
Joseph Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Johnson
Manuel Akanji,900,2,0,3,11,0,0,0,1,1,0,10,0.41,0.67,1.08,9.57,38,49,-1,5.3,Akanji
Nathan Aké,642,2,1,1,7,0,0,0,0,0,0,7,1.14,0.32,1.46,5.36,39,50,0,5.3,Aké
João Cancelo,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,58,-2,1.1,Cancelo
Rúben Gato Alves Dias,915,0,0,3,11,1,0,0,0,0,0,10,0.48,0.58,1.06,9.84,29,55,0,7.2,Rúben
Aymeric Laporte,11,0,0,0,0,0,0,0,0,0,0,0,0.12,0.00,0.12,0.07,1,49,-1,0.1,Laporte
Rico Lewis,166,0,0,2,1,0,0,0,0,0,0,2,0.00,0.11,0.11,1.03,15,43,-2,0.3,R.Lewis
Sergio Gómez,15,0,1,0,0,0,0,0,0,0,0,0,0.00,0.08,0.08,0.02,5,39,-1,1.0,Sergio Gómez
John Stones,256,0,0,2,2,0,0,0,0,0,0,3,0.00,0.06,0.06,2.23,15,53,-2,2.9,Stones
Kyle Walker,1170,0,1,4,13,0,0,0,1,0,0,13,0.16,1.09,1.25,11.74,45,53,3,16.2,Walker
Joško Gvardiol,731,0,0,3,8,0,0,0,1,0,0,8,0.22,0.53,0.75,8.29,27,49,-1,3.9,Gvardiol
Alex Telles,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Alex Telles
Brandon Williams,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,B.Williams
Eric Bailly,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Bailly
Diogo Dalot Teixeira,1104,1,1,4,16,0,0,0,2,0,0,12,0.40,1.09,1.49,20.96,52,50,0,4.3,Dalot
Álvaro Fernández Carreras,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Fernandez
Victor Lindelöf,853,1,1,3,9,0,0,0,1,0,0,9,0.22,0.30,0.52,15.65,41,45,0,0.7,Lindelof
Harry Maguire,656,0,1,3,8,0,0,0,1,0,0,7,0.16,0.25,0.41,14.28,30,43,-2,2.7,Maguire
Tyrell Malacia,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,43,-2,0.0,Malacia
Lisandro Martínez,375,0,1,0,8,1,0,0,2,0,0,5,0.00,0.08,0.08,5.51,5,47,-3,2.3,Martinez
Raphaël Varane,340,1,0,1,5,0,0,0,0,0,0,4,0.68,0.14,0.82,6.21,21,50,0,2.4,R.Varane
Luke Shaw,345,0,0,2,3,0,0,0,1,0,0,4,0.02,0.56,0.58,8.30,14,52,-3,3.2,Shaw
Aaron Wan-Bissaka,523,0,1,2,7,0,0,0,2,0,0,6,0.03,0.95,0.98,12.57,26,44,-1,2.5,Wan-Bissaka
Sergio Reguilón,267,0,0,2,4,0,0,0,1,0,0,3,0.06,0.35,0.41,3.52,16,44,-1,0.5,Reguilón
Jonny Evans,447,0,1,2,7,0,0,0,1,0,0,5,0.06,0.18,0.24,9.10,22,40,0,0.9,Evans
Lewis Hall,54,0,0,0,0,0,0,0,0,0,0,1,0.02,0.00,0.02,0.49,2,43,-2,0.2,Hall
Harrison Ashby,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Ashby
Sven Botman,446,1,1,2,3,0,0,0,1,0,0,5,0.29,0.28,0.57,4.98,30,45,0,5.8,Botman
Dan Burn,945,1,0,4,11,0,0,0,2,0,0,11,0.91,0.31,1.22,11.27,37,45,0,3.6,Burn
Emil Krafth,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.17,1,44,-1,0.0,Krafth
Jamaal Lascelles,731,1,0,4,7,0,0,0,3,0,0,8,0.74,0.08,0.82,8.15,36,41,1,7.2,Lascelles
Jamal Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,J.Lewis
Javier Manquillo Gaitán,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Manquillo
Fabian Schär,1260,0,1,6,14,0,0,0,2,0,0,14,0.85,0.66,1.51,14.89,52,52,2,7.6,Schär
Matt Targett,77,0,0,0,4,0,0,0,1,0,0,1,0.00,0.01,0.01,1.77,2,42,-3,0.1,Targett
Kieran Trippier,1217,0,7,6,14,0,0,0,4,0,0,14,0.19,4.87,5.06,13.86,82,70,5,49.5,Trippier
Kell Watts,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Watts
Paul Dummett,4,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,39,-1,0.4,Dummett
Tino Livramento,316,0,0,1,3,0,0,0,1,0,0,2,0.00,0.15,0.15,4.52,13,43,-2,0.7,Livramento
Alex Murphy,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,39,-1,0.3,A.Murphy
Nuno Varela Tavares,93,0,0,0,2,0,0,0,2,0,0,1,0.00,0.03,0.03,1.68,0,40,0,0.3,Tavares
Serge Aurier,831,0,2,1,15,0,0,0,2,0,0,10,0.16,0.45,0.61,13.94,27,45,0,1.3,Aurier
Giulian Biancone,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.1,Biancone
Willy Boly,812,1,0,3,12,0,0,0,1,0,0,10,1.11,0.41,1.52,13.85,36,45,0,0.7,Boly
Steve Cook,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Cook
Mohamed Dräger,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Dräger
Felipe Augusto de Almeida Monteiro,45,0,0,0,1,0,0,0,1,0,0,0,0.08,0.00,0.08,0.24,0,44,-1,0.0,Felipe
Richie Laryea,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Laryea
Loïc Mbe Soh,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Mbe Soh
Scott McKenna,416,0,0,1,6,0,0,0,0,0,0,5,0.21,0.17,0.38,5.64,12,45,0,0.1,McKenna
Moussa Niakhaté,539,0,0,1,13,0,0,0,2,1,0,6,0.08,0.11,0.19,12.60,9,45,0,0.1,Niakhaté
Jonathan Panzo,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Panzo
Omar Richards,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,O.Richards
Harry Toffolo,562,0,3,2,10,0,0,0,1,0,0,6,0.36,0.64,1.00,8.74,30,44,-1,0.2,Toffolo
Neco Williams,122,0,0,0,2,0,0,0,0,0,0,1,0.02,0.51,0.53,1.58,7,43,-2,0.2,Williams
Joe Worrall,437,0,0,1,9,0,0,0,0,1,0,5,0.10,0.31,0.41,8.88,12,44,-1,0.1,Worrall
Olu Aina,716,1,1,2,16,0,0,0,3,0,0,9,0.13,0.26,0.39,13.06,29,45,0,0.6,Aina
Josh Powell,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Powell
Gonzalo Montiel,166,0,0,0,1,0,0,0,2,0,0,1,0.09,0.08,0.17,1.83,2,44,-1,0.0,G.Montiel
Murillo Santiago Costa dos Santos,705,0,0,2,12,0,0,0,1,0,0,8,0.71,0.21,0.92,11.73,20,45,0,0.1,Murillo
Andrew Omobamidele,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Omobamidele
Auston Trusty,645,0,0,0,22,0,0,0,1,0,0,7,0.00,0.04,0.04,14.38,7,39,-1,1.8,Trusty
Anel Ahmedhodžić,855,0,0,0,28,0,0,0,4,0,0,9,0.85,0.08,0.93,22.90,3,43,-2,0.2,Ahmedhodžić
George Baldock,563,0,2,0,12,0,0,0,3,0,0,7,0.03,0.52,0.55,14.55,16,39,-1,7.6,Baldock
Chris Basham,316,0,0,0,6,0,0,0,1,0,0,3,0.12,0.07,0.19,7.12,8,40,0,0.5,Basham
Jayden Bogle,767,1,2,1,22,0,0,0,2,0,0,9,0.96,0.24,1.20,15.32,25,45,0,0.1,Bogle
John Egan,482,0,0,0,17,0,0,0,2,0,0,6,0.17,0.00,0.17,14.85,1,43,-2,0.1,Egan
Max Lowe,124,0,0,0,2,0,0,0,0,0,0,2,0.00,0.01,0.01,2.62,3,43,-2,0.0,Lowe
Rhys Norrington-Davies,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,39,-1,0.1,Norrington-Davies
Jack Robinson,1214,0,1,0,39,0,0,0,4,0,0,13,0.51,0.33,0.84,29.86,10,44,-1,0.1,Robinson
Yasser Larouci,219,0,0,0,7,0,0,0,0,0,0,1,0.17,0.02,0.19,6.90,4,43,-2,0.0,Larouci
Femi Seriki,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Seriki
Luke Thomas,827,0,0,0,27,0,0,0,3,0,0,10,0.53,0.18,0.71,19.44,6,40,0,0.1,Thomas
Jili Buyabu,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Buyabu
Ben Davies,268,0,1,0,4,0,0,0,0,0,0,3,0.86,0.05,0.91,4.69,10,43,-2,0.4,Davies
Eric Dier,146,0,0,0,6,0,0,0,0,0,0,1,0.00,0.03,0.03,5.87,0,42,-3,0.6,Dier
Emerson Leite de Souza Junior,415,1,0,0,11,0,0,0,1,0,0,3,0.11,0.45,0.56,10.63,15,44,-1,0.9,E.Royal
Pedro Porro,1077,0,4,4,15,0,0,0,1,0,0,12,1.05,2.24,3.29,18.19,50,53,3,13.1,Pedro Porro
Ivan Perišić,98,0,1,0,1,0,0,0,2,0,0,0,0.12,0.80,0.92,1.44,6,47,-3,0.8,Perišić
Joe Rodon,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Rodon
Cristian Romero,855,2,0,4,11,1,0,0,2,1,0,11,0.78,0.56,1.34,18.27,44,49,4,9.5,Romero
Davinson Sánchez,76,0,0,0,2,0,0,0,1,0,0,0,0.12,0.03,0.15,2.02,0,44,-1,0.1,Sánchez
Ryan Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,Sessegnon
Djed Spence,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.2,Spence
Japhet Tanganga,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.4,Tanganga
Destiny Udogie,872,0,2,3,14,0,0,0,3,1,0,11,0.58,0.85,1.43,19.15,30,48,3,9.8,Udogie
Micky van de Ven,945,1,0,4,10,0,0,0,1,0,0,11,0.35,0.11,0.46,13.62,43,45,0,1.9,Van de Ven
Ashley Phillips,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.1,Phillips
Alfie Dorrington,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Dorrington
Nayef Aguerd,1056,1,0,1,22,0,0,0,1,1,0,12,0.87,0.10,0.97,22.33,23,45,0,1.0,N.Aguerd
Vladimír Coufal,1166,0,4,1,23,0,0,0,2,0,0,13,0.02,1.09,1.11,23.67,37,46,1,3.5,Coufal
Aaron Cresswell,85,0,0,0,1,0,0,0,0,0,0,1,0.00,0.15,0.15,0.79,3,42,-3,0.3,Cresswell
Emerson Palmieri dos Santos,1080,0,2,1,22,0,0,0,6,0,0,12,0.28,1.32,1.60,22.85,23,45,0,0.7,Emerson
Ben Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Johnson
Thilo Kehrer,18,0,0,0,1,0,0,0,1,0,0,0,0.00,0.00,0.00,0.45,2,43,-2,0.1,Kehrer
Kurt Zouma,1080,1,0,1,20,0,0,0,1,0,0,12,0.76,0.01,0.77,22.27,31,45,0,1.9,Zouma
Angelo Ogbonna,112,0,0,0,1,0,0,0,0,0,0,1,0.00,0.00,0.00,1.75,4,43,-2,0.1,Ogbonna
Konstantinos Mavropanos,91,0,0,0,3,1,0,0,1,0,0,1,0.03,0.00,0.03,1.45,-1,45,0,0.0,Mavropanos
Rayan Aït-Nouri,889,0,0,0,16,0,0,0,4,0,0,12,1.13,0.82,1.95,14.58,13,45,0,0.5,Aït-Nouri
Bendegúz Bolla,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.5,Bolla
Hugo Bueno López,201,0,0,1,5,1,0,0,0,0,0,2,0.22,0.25,0.47,4.53,9,44,-1,0.1,H.Bueno
Craig Dawson,1150,0,0,1,22,0,0,0,5,0,0,13,0.68,0.34,1.02,21.66,18,45,0,0.3,Dawson
Ki-Jana Hoever,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Hoever
Jonathan Castro Otto,4,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.07,1,43,-2,0.1,J.Otto
Max Kilman,1260,0,0,1,25,0,0,0,2,0,0,14,0.46,0.32,0.78,24.57,24,45,0,0.7,Kilman
Nélson Cabral Semedo,1139,0,1,1,24,0,0,0,4,0,0,13,0.39,0.50,0.88,23.33,21,45,0,0.4,N.Semedo
Toti António Gomes,763,0,1,0,13,0,0,0,0,0,0,8,0.33,0.07,0.40,13.61,19,44,-1,0.1,Toti
Matt Doherty,348,0,0,0,7,0,0,0,1,0,0,1,0.25,0.45,0.70,7.91,7,43,-2,0.2,Doherty
Santiago Bueno,90,0,0,0,3,0,0,0,0,0,0,1,0.00,0.00,0.00,2.84,1,45,0,0.0,S.Bueno
Justin Hubner,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,0,0.0,Hubner
Mohamed Elneny,1,0,1,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,4,44,-1,0.1,M.Elneny
Fábio Ferreira Vieira,236,1,3,1,2,0,0,0,0,1,0,2,1.20,0.35,1.55,1.48,21,54,-1,0.1,Fábio Vieira
Kai Havertz,734,2,1,3,7,0,0,0,4,0,0,8,2.62,0.69,3.31,6.35,32,71,-4,1.6,Havertz
Jorge Luiz Frello Filho,383,0,0,1,6,0,0,0,1,0,0,4,0.09,0.30,0.39,4.68,15,53,-2,0.2,Jorginho
Marcus Oliveira Alencar,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Marquinhos
Gabriel Martinelli Silva,876,1,2,4,8,0,0,0,1,0,0,11,1.42,1.64,3.06,7.58,36,78,-2,7.3,Martinelli
Martin Ødegaard,969,4,2,5,8,0,0,0,1,0,0,11,2.87,2.08,4.95,9.43,61,83,-2,13.5,Ødegaard
Thomas Partey,250,0,0,1,2,0,0,0,0,0,0,3,0.07,0.21,0.28,2.53,7,48,-2,0.2,Thomas
Nicolas Pépé,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Pepe
Bukayo Saka,1125,5,7,5,11,0,0,0,1,0,0,13,4.47,4.48,8.95,10.44,87,88,3,56.0,Saka
Emile Smith Rowe,104,0,1,1,0,0,0,0,0,0,0,1,0.80,0.05,0.85,0.17,9,53,-2,0.1,Smith Rowe
Leandro Trossard,480,3,1,2,4,0,0,0,0,0,0,5,2.03,1.32,3.35,4.00,40,65,-5,2.6,Trossard
Granit Xhaka,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,0,0.0,Xhaka
Declan Rice,1203,2,1,6,10,0,0,0,0,0,0,14,1.09,0.82,1.91,10.66,51,54,-1,5.4,Rice
Reiss Nelson,61,0,0,0,0,0,0,0,0,0,0,0,0.02,0.14,0.16,0.56,5,49,-1,0.0,Nelson
Charles Sagoe,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Sagoe
Bradley Ibrahim,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Ibrahim
Leon Bailey,386,3,3,1,7,0,0,0,1,0,0,2,2.17,1.89,4.06,7.95,39,55,0,1.0,Bailey
Emiliano Buendía Stati,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,57,-3,0.0,Buendia
Philippe Coutinho Correia,24,0,0,0,1,0,0,0,0,0,0,0,0.15,0.02,0.17,0.68,2,58,-2,0.2,Coutinho
Leander Dendoncker,7,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.51,4,49,-1,0.0,Dendoncker
Douglas Luiz Soares de Paulo,1113,5,2,2,18,0,0,0,4,0,0,13,3.21,1.43,4.64,17.22,67,56,1,11.9,Douglas Luiz
Tim Iroegbunam,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.0,Iroegbunam
Boubacar Kamara,1101,0,0,3,17,0,0,0,5,0,0,13,0.11,0.58,0.69,16.53,24,50,0,0.1,Kamara
John McGinn,1107,3,2,2,16,0,0,0,3,0,0,13,1.88,2.26,4.14,15.65,52,55,0,0.8,McGinn
Jaden Philogene-Bidace,3,0,0,0,1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.65,1,45,0,0.1,Philogene
Jacob Ramsey,49,1,0,0,0,0,0,0,0,0,0,0,0.19,0.04,0.23,0.77,8,59,-1,0.1,J.Ramsey
Morgan Sanson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Sanson
Youri Tielemans,326,0,2,0,5,0,0,0,0,0,0,1,0.22,0.68,0.90,6.28,20,56,-4,0.5,Tielemans
Bertrand Traoré,10,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.77,2,50,0,0.0,Bertrand Traoré
Moussa Diaby,989,3,6,3,16,0,0,0,0,0,0,13,2.87,2.28,5.15,13.80,66,68,3,14.3,Diaby
Omari Kellyman,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.1,Kellyman
Nicolò Zaniolo,421,0,0,1,4,0,0,0,2,0,0,6,1.47,0.53,2.00,5.31,10,54,-1,0.1,Zaniolo
Jaidon Anthony,151,0,0,0,5,0,0,0,1,0,0,2,0.07,0.02,0.09,4.44,3,49,-1,0.0,Anthony
Philip Billing,955,1,1,1,25,0,0,0,3,0,0,11,1.69,1.04,2.73,22.09,32,52,-3,0.4,Billing
David Brooks,231,1,0,0,4,0,0,0,1,0,0,2,1.64,0.39,2.03,4.86,16,48,-2,0.1,Brooks
Ryan Christie,962,0,1,2,23,0,0,0,0,0,0,12,0.64,1.04,1.68,19.97,28,50,0,0.1,Christie
Lewis Cook,704,0,0,2,16,0,0,0,1,1,0,8,0.07,0.40,0.47,17.98,14,50,0,0.0,L.Cook
Siriki Dembélé,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Siriki
Gavin Kilkenny,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Kilkenny
Justin Kluivert,471,1,0,2,8,0,0,0,0,0,0,6,0.64,0.69,1.33,9.36,23,46,-4,0.3,Kluivert
Jamal Lowe,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Lowe
Emiliano Marcondes,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,43,-2,0.0,Marcondes
Dango Ouattara,221,0,0,1,5,0,0,0,1,0,0,2,0.76,0.25,1.01,4.64,8,47,-3,0.0,O.Dango
Ben Pearson,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Pearson
Joe Rothwell,358,0,0,0,11,0,0,0,0,0,0,3,0.06,0.20,0.26,11.00,11,48,-2,0.0,Rothwell
Marcus Tavernier,698,2,1,3,15,0,0,0,0,0,0,9,2.01,1.05,3.06,13.16,37,54,-1,0.2,Tavernier
Hamed Traorè,44,0,0,0,1,0,0,0,0,0,0,0,0.17,0.01,0.18,0.84,3,47,-3,0.0,Hamed Traorè
Alex Scott,189,0,0,0,5,0,0,0,1,0,0,3,0.07,0.09,0.16,2.35,3,49,-1,0.0,Scott
Tyler Adams,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,-1,0.0,Adams
Luis Sinisterra,145,1,0,0,5,0,0,0,0,0,0,0,1.13,0.32,1.45,4.35,11,55,0,0.0,Sinisterra
Shandon Baptiste,56,1,0,0,2,0,0,0,0,0,0,0,0.70,0.25,0.95,0.96,8,43,-2,0.9,Baptiste
Mads Bidstrup,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Bidstrup
Sergi Canós Tenés,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,0,0.0,Canós
Mikkel Damsgaard,52,0,0,0,0,0,0,0,0,0,0,0,0.07,0.01,0.08,0.66,2,48,-2,0.0,Damsgaard
Josh Dasilva,9,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.07,1,47,-3,0.0,Dasilva
Vitaly Janelt,1109,0,1,4,12,0,0,0,2,0,0,14,0.61,1.25,1.86,13.92,32,53,-2,0.1,Janelt
Mathias Jensen,905,3,3,5,13,0,0,0,2,0,0,12,0.49,2.19,2.68,13.49,58,54,-1,2.0,Jensen
Keane Lewis-Potter,231,0,1,0,5,0,0,0,0,0,0,2,1.54,0.28,1.81,3.31,13,47,-3,0.0,Lewis-Potter
Bryan Mbeumo,1247,6,4,3,19,0,0,0,1,0,0,14,7.63,3.88,11.51,18.15,81,71,6,32.1,Mbeumo
Christian Nørgaard,1210,1,1,3,19,0,0,0,5,0,0,14,1.91,1.35,3.26,17.91,36,54,-1,0.2,Nørgaard
Frank Onyeka,548,0,1,1,12,0,0,0,3,0,0,4,1.25,1.08,2.33,9.49,17,49,-1,0.0,Onyeka
Kevin Schade,255,1,1,1,2,0,0,0,0,0,0,3,0.80,0.35,1.15,2.36,19,53,-2,0.1,Schade
Ryan Trevitt,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Trevitt
Yegor Yarmoliuk,198,0,0,2,1,0,0,0,0,0,0,2,0.68,0.04,0.72,2.28,10,44,-1,0.6,Yarmoliuk
Michael Olakigbe,12,0,0,0,0,0,0,0,0,0,0,0,0.12,0.01,0.13,0.26,4,45,0,0.0,Olakigbe
Ethan Brierley,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Brierley
Saman Ghoddos,241,1,0,0,5,0,0,0,3,0,0,2,0.22,0.47,0.69,3.76,13,45,0,0.1,Ghoddos
Myles Peart-Harris,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.03,1,45,0,0.0,Peart-Harris
Simon Adingra,753,3,1,0,16,0,0,0,2,0,0,8,1.36,0.74,2.10,12.01,39,50,0,1.3,Adingra
Steven Alzate,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,-1,0.1,Alzate
Yasin Ayari,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,0,0.0,Ayari
Facundo Buonanotte,165,0,1,0,2,0,0,0,2,0,0,2,0.27,0.23,0.50,2.99,6,47,-3,0.0,Buonanotte
Mahmoud Dahoud,404,0,1,1,5,0,0,0,1,1,0,5,0.14,0.53,0.67,4.88,13,48,-2,0.1,Dahoud
Julio Enciso,68,0,2,0,1,0,0,0,1,0,0,1,0.20,0.58,0.78,2.02,8,51,-4,0.5,Enciso
